state,new_listing,title,fr_title,condition,inventory,sku,make,model,description,fr_description,year,finish,price,product_type,subcategory_1,subcategory_2,product_image_1,product_image_2,product_image_3,product_image_4,product_image_5,product_image_6,product_image_7,product_image_8,product_image_9,product_image_10,product_image_11,product_image_12,product_image_13,product_image_14,product_image_15,product_image_16,product_image_17,product_image_18,product_image_19,product_image_20,product_image_21,product_image_22,product_image_23,product_image_24,product_image_25,video_url,offers_enabled,shipping_price,combine_and_save_shipping_price,local_pickup,shipping_profile_name,seller_cost,tax_exempt,upc,upc_does_not_apply,published_at,url,prop_65_warning,fr_prop_65_warning,id,auto_offer_percentage,auto_offer_shipping_price_override,bump_rate,bump_rate_recommendation,sold_as_is,country_of_origin,same_day_shipping_eligible,trigger_combine_and_save_shipping
draft,false,Menzel Brazilian Wood Violin Bow - 4/4,,Brand New,0,BVR600F,Menzel,Menzel Brazilian Violin Bow - 4/4," Menzel Brazilian wood Violin Bow    Menzel; Violin bow, Brazilian wood, ebony rising, mother-of-pearl eyes and silver-plated ferrule.",,"",Wood,67.29,band-and-orchestra,violins,,https://rvb-img.reverb.com/image/upload/s--AFzZymrw--/v1636583077/m3gwwrhsp9znp4bqkdtd.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,48.75,false,,false,,https://reverb.com/item/46627389-menzel-brazilian-wood-violin-bow-4-4,,,46627389,,,,,false,,true,false
draft,false,Rico Bb Clarinet Reeds Pack of 3 - 1.5,,Brand New,2,RCA0315,Rico,Bb Clarinet Reeds Pack of 3 - 1.5," Rico Bb Clarinet Reeds Pack of 3 <p>Designed for a wide variety of playing situations, Rico Bb Clarinet Reeds are cut of Rico's most flexible grade of cane. The ease of play and affordable price are why musicians worldwide find Rico to be a great value.</p><p><strong>Rico Bb Clarinet Reeds Features:</strong></p><ul><li>Designed for ease of play </li><li>Unfiled for powerful tone </li></ul>",,"",Re,8.4,band-and-orchestra,woodwind-accessories,,https://rvb-img.reverb.com/image/upload/s--1fMv2y6a--/v1636583100/hnqflnc08m4hcpopsml8.jpg,https://rvb-img.reverb.com/image/upload/s--UPFQ56m0--/v1636583102/ys4dmz8b9jwqs555olje.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,5.78,false,00046716572691,false,,https://reverb.com/item/46627392-rico-bb-clarinet-reeds-pack-of-3-1-5,,,46627392,,,,,false,,true,false
draft,false,Rico Bb Clarinet Reeds Pack of 3 - 2,,Brand New,1,RCA0320,Rico,Bb Clarinet Reeds Pack of 3 - 2," Rico Bb Clarinet Reeds Pack of 3 <p>Designed for a wide variety of playing situations, Rico Bb Clarinet Reeds are cut of Rico's most flexible grade of cane. The ease of play and affordable price are why musicians worldwide find Rico to be a great value.</p><p><strong>Rico Bb Clarinet Reeds Features:</strong></p><ul><li>Designed for ease of play </li><li>Unfiled for powerful tone </li></ul>",,"",Re,8.4,band-and-orchestra,woodwind-accessories,,https://rvb-img.reverb.com/image/upload/s--Xba8ll-G--/v1636583100/rjhqbl6scgc1osnjtyjx.jpg,https://rvb-img.reverb.com/image/upload/s--4QPmCwYy--/v1636583102/qhcmjnt8ckgfffky1qyd.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,5.78,false,00046716572707,false,,https://reverb.com/item/46627393-rico-bb-clarinet-reeds-pack-of-3-2,,,46627393,,,,,false,,true,false
draft,false,Rico Bb Clarinet Reeds Pack of 3 - 2.5,,Brand New,1,RCA0325,Rico,Bb Clarinet Reeds Pack of 3 - 2.5," Rico Bb Clarinet Reeds Pack of 3 <p>Designed for a wide variety of playing situations, Rico Bb Clarinet Reeds are cut of Rico's most flexible grade of cane. The ease of play and affordable price are why musicians worldwide find Rico to be a great value.</p><p><strong>Rico Bb Clarinet Reeds Features:</strong></p><ul><li>Designed for ease of play </li><li>Unfiled for powerful tone </li></ul>",,"",Re,8.4,band-and-orchestra,woodwind-accessories,,https://rvb-img.reverb.com/image/upload/s--jkdc9oW2--/v1636583102/cctivnrnfgvvuqt9nf0p.jpg,https://rvb-img.reverb.com/image/upload/s--PSkAhYS6--/v1636583103/fcmzwvpg8oefkmvguz69.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,5.78,false,00046716572714,false,,https://reverb.com/item/46627394-rico-bb-clarinet-reeds-pack-of-3-2-5,,,46627394,,,,,false,,true,false
draft,false,Shure PGA48 Cadioid Dynamic Vocal Microphone with XLR Cable,,Brand New,1,PGA48-XLR,Shure,PGA48 Cadioid Dynamic Vocal Microphone with XLR Cable,<p>The PGA48 &nbsp;delivers excellent sound for spoken word and karaoke performance. Includes XLR-XLR cable and&nbsp;a discrete On / Off switch.</p><p>The PGA48 is a professional quality vocal microphone with an updated industrial design that features a black metallic finish and classic silver ball grille. Legendary Shure quality construction ensures exceptional performance in rigorous environments.</p><ul><li>Tailored microphone cartridge design specifically for clarity in the standard frequency range of speech</li><li>Cardioid polar pattern picks up audio from the source while rejecting unwanted noise</li><li>Updated industrial design with black metallic finish and grille featuring classic silver ball grille</li><li>Includes&nbsp;XLR Cable<ul><li>4.57 m XLR-XLR cable&nbsp;</li></ul></li><li>On/Off switch for discrete control of microphone operation</li><li>Stand adapter for mounting to a microphone stand</li><li>Zipper pouch included for additional protection during storage or transport</li><li>Legendary Shure quality design and construction for exceptional performance in rigorous environments</li></ul>,,"","",69.0,pro-audio,microphones,,https://rvb-img.reverb.com/image/upload/s--yDRiTwZy--/v1636583129/r3qektgnoy1cz5yaivef.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,48.00,false,00042406396325,false,,https://reverb.com/item/46627398-shure-pga48-cadioid-dynamic-vocal-microphone-with-xlr-cable,,,46627398,,,,,false,,true,false
draft,false,Tascam 4-in / 4-out USB-C Audio Interface,,Brand New,0,US-4X4HR,TASCAM,Tascam 4-in / 4-out USB-C Audio Interface," For producers building authentic music production environments.&nbsp;The ultimate interface for producers   When two audio channels are not enough The four-channel US-4x4HR is a member of the Tascam US-HR series of high-resolution USB audio interfaces and an enhanced version of the popular Tascam US-4x4. It provides four mic/line inputs, two of which can alternatively be used for direct input of a guitar or bass, four balanced line outputs, two headphones connectors, and MIDI I/O to your Windows or Mac computer or your iPhone or iPad*. This interface is ideal for multitrack recording of two instruments and two vocalists, for instance, or multi-media production with high demands on simple operation and studio-quality sound. The included loopback function and support for Open Broadcaster Software (OBS Studio), however, makes it also an excellent choice for two-channel podcast creation and live streaming. Lower noise and distortion – better sound than ever The versatile US-4x4HR incorporates a wealth of features, including high audio resolution up to 24-bit/192 kHz, ultra-low latency with a Windows buffer size starting at four samples, Ultra-HDDA mic preamplifiers with 48-volt phantom power for superior sound quality with ultra-low noise, a robust USB Type C connector, and a rich assortment of included software to start producing stunning audio right away. Usability is key All US-HR models offer a unique dye-cast aluminum honeycomb structure on the side panels with a slight upward tilt. This design not only results in a sleek, eye-catching design, it also provides just the right amount of weight so the interface won’t move when cables are connected or disconnected. Equally important, the upward tilt offers the ergonomic benefit of being angled in such a way as to make the interface easy to work with. With four microphone preamps for multi-mic setups, four configurable balanced outputs, superb sound quality and easy operation, the US-4x4HR is the ideal choice for the demanding musician, producer or home-recordist requiring more than two audio channels.  <ul><li>Maximum sampling rate 192 kHz</li><li>Gain range (Mic input) 56 dB</li><li>Equivalent input noise –128 dBu</li><li>Frequency response (Mic/Line input, 96 kHz) 20 Hz – 40 kHz +0 dB / -0.4 dB</li><li>S/N ratio (Mic input) 110 dB</li><li>Distortion (THD+N, Mic input) 0.00%</li></ul> ",,"","",299.0,pro-audio,,,https://rvb-img.reverb.com/image/upload/s--ZbSXdFho--/v1636583151/b7aogvmz105ihbqsbflr.jpg,https://rvb-img.reverb.com/image/upload/s--4osshm-L--/v1636583153/r2il9ikb8qmyd9twkjrs.jpg,https://rvb-img.reverb.com/image/upload/s--SZylz_YC--/v1636583153/xjlyrrzs7m98q9rivlrt.jpg,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,222.00,false,"",false,,https://reverb.com/item/46627405-tascam-4-in-4-out-usb-c-audio-interface,,,46627405,,,,,false,,true,false
draft,false,Solutions Soprano Ukulele Bag,,Brand New,2,SGB-US,Solutions,Solutions Soprano Ukulele Bag, Solutions Soprano Ukulele Bag <ul><li>Padded Ukulele Bag</li><li>High density 5mm Padding</li><li>Strong nylon material</li><li>Front pocket</li></ul>,,"","",24.99,accessories,,,https://rvb-img.reverb.com/image/upload/s--apd3l8H3--/v1636583152/eqx4j4vsv9gy65gezggf.jpg,https://rvb-img.reverb.com/image/upload/s--k1On_ipj--/v1636583154/fwwlg5dfntkk308e5em1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,16.99,false,00682393001163,false,,https://reverb.com/item/46627406-solutions-soprano-ukulele-bag,,,46627406,,,,,false,,true,false
draft,false,Yamaha Stagepas 400BT Portable PA System with FREE SM57 or SM58 Shure Microphone,,Brand New,0,STAGEPAS400BT,Yamaha,SPECIAL! Stagepas 400BT Portable PA System with FREE SM57 or SM58 Shure Microphone," <strong></strong><strong>Yamaha Stagepas 400BT Portable PA System:</strong><br> <ul><li>400W (200W + 200W) power output<br></li><li>High quality speakers (LF:8"" woofer/ HF:1"" voice coil compression driver)<br></li><li>Detachable 8-channel mixer (4 mono/line + 4 mono / 2 stereo line)<br></li><li>Bluetooth audio streaming<br></li><li>1-Knob Master EQ™ with virtual bass boost<br></li><li>High resolution SPX digital reverbs (4 types, parameter control)<br></li><li>Onboard feedback suppressor<br></li><li>Great-sounding 2-band channel EQ<br></li><li>Switchable stereo/ mono inputs<br></li><li>Hi-Z (high impedance) inputs<br></li><li>Phantom power<br></li><li>Monitor and Subwoofer outputs<br></li><li>Optional reverb footswitch<br><strong><br></strong></li></ul>",,"","",1099.99,pro-audio,,,https://rvb-img.reverb.com/image/upload/s--o3jMpwxx--/v1636583240/ebmicohaiexnauypguuw.jpg,https://rvb-img.reverb.com/image/upload/s--1aARZbLp--/v1636583242/g8da3lechyi6jlske1yc.jpg,https://rvb-img.reverb.com/image/upload/s--Lfs4FgSH--/v1636583242/gcloroesuwesoxjq2xfv.jpg,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,680.00,false,04957812624572,false,,https://reverb.com/item/46627443-yamaha-stagepas-400bt-portable-pa-system-with-free-sm57-or-sm58-shure-microphone,,,46627443,,,,,false,,true,false
draft,false,Vater Traditional Splashstick,,Brand New,0,VSPST,Vater,Splashstick, Vater Traditional Splashstick  <br>The Vater Traditional Splashstick may be the ultimate traditional style multi-dowel drumstick. The Traditional Splashstick is crafted from 19 hand-selected birch dowels with a comfortable rubber grip that is perfect for lower volume settings.,,"",Traditional,44.99,drums-and-percussion,drum-sticks-and-mallets,,https://rvb-img.reverb.com/image/upload/s--8J9BItFY--/v1636583240/upy42uel7cddvvn6wpyn.jpg,https://rvb-img.reverb.com/image/upload/s--YqhqejD6--/v1636583242/pkjgugizfg1nnpakmhmn.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,30.24,false,00641652407016,false,,https://reverb.com/item/46627444-vater-traditional-splashstick,,,46627444,,,,,false,,true,false
draft,false,Menzel Violin Strings - BVS201F - 4/4,,Brand New,0,BVS201-02,Menzel,Menzel Violin Strings - BVS201F - 4/4,Menzel Violin Strings.,,"","",11.69,accessories,,,https://rvb-img.reverb.com/image/upload/s--BpMQ0d_4--/v1636583278/ghpgcwajykqrrenhs5dl.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,,false,,https://reverb.com/item/46627452-menzel-violin-strings-bvs201f-4-4,,,46627452,,,,,false,,true,false
draft,false,Manhasset Symphony Music Stand - M4801GR - Green,,Brand New,0,M4801-02,Manhasset,Symphony Music Stand - M4801GR -," Manhasset Symphony Music Stand  Manhasset Symphony Music Stand. In addition to providing the Model No. 48 Symphony Stand in our durable, baked-on, textured black finish, Manhasset now offers this stand in a variety of vibrant colors. You can now get our most popular music stand in Red, Yellow, Blue, Orange, Green, and Purple, as well as Grey and White. Add excitement to your band room or individualize music settings by infusing the brilliance of COLOR. Perfect for individual performers, younger-aged musicians, and those looking for the kind of statement COLORS make.",,"",Green,89.99,accessories,,,https://rvb-img.reverb.com/image/upload/s--q1FQjeps--/v1636583277/rsavdbue1h9hdltouhrx.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,"",false,,https://reverb.com/item/46627453-manhasset-symphony-music-stand-m4801gr-green,,,46627453,,,,,false,,true,false
draft,false,"Mano Percussion Steel Cowbell - 7""",,Brand New,0,MP-CB7,Mano Percussion,"Mano Percussion Cowbell - 7"""," MP steel Cowbell  Mano Cowbells are made from premium quality steel, and are skillfully tooled to achieve desired pitch and sound characteristics to fit the widest variety of musical applications. Finished in either black or chrome, Mano cowbells offers 6 individual pitch sizes from 4"" up to 9"" in length.",,"",Steel,19.99,drums-and-percussion,,,https://rvb-img.reverb.com/image/upload/s--ae8ny6rt--/v1636583279/wdyfafkghmmif98lez11.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,10.25,false,00694970715479,false,,https://reverb.com/item/46627454-mano-percussion-steel-cowbell-7,,,46627454,,,,,false,,true,false
draft,false,Vic Firth American Classic Hickory  Nylon Tip Drumstick - 5AN,,Brand New,4,5AN,Vic Firth,American Classic Nylon Tip Drumstick - 5AN," Vic Firth American Classic Nylon Tip Drumstick<br> The American Classic line combines tradition and Vic Firth style. With bold designs for fuller sound and deeply back-cut tips for intensified cymbal response, the American Classics are turned from select hickory, further enhancing their durability and sound.",,"",Hickory,20.49,drums-and-percussion,drum-sticks-and-mallets,,https://rvb-img.reverb.com/image/upload/s--7ezv2Rwb--/v1636583335/mkvrlnbykzge2gthmknb.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,13.95,false,00750795000210,false,,https://reverb.com/item/46627483-vic-firth-american-classic-hickory-nylon-tip-drumstick-5an,,,46627483,,,,,false,,true,false
draft,false,Yamaha C40 Classical Guitar,,Brand New,2,C40,Yamaha,C40 Classical Guitar," <b>Yamaha C40 Classical Guitar</b> <br>The C series guitars provide excellent cost performance for beginners and young learners with exceptional playability and superb tone.<br><p><br>The C40 might be one of Yamaha's most inexpensive full-size classical models, but its quality and tone are outstanding. A real bargain for beginners!<br></p><ul><li>Yamaha CG Shape</li><li>Spruce Top</li><li>Yamaha Quality at An Affordable Price</li></ul>",,"",Classic,219.99,acoustic-guitars,classical,,https://rvb-img.reverb.com/image/upload/s--e7xohARG--/v1636583355/w1ymzik91cvc8ovcw0nl.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,115.00,false,04957812496810,false,,https://reverb.com/item/46627485-yamaha-c40-classical-guitar,,,46627485,,,,,false,,true,false
draft,false,Profile Adjustable and collapsible keyboard bench,,Brand New,0,KDT100B,Profile,Profile Adjustable and collapsible keyboard bench, Profile Adjustable and collapsible keyboard bench  Adjustable and collapsible keyboard bench. Black.,,"","",54.99,accessories,,,https://rvb-img.reverb.com/image/upload/s--zeSqUhv5--/v1636583383/ngecdahbunltsysb36ax.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,34.50,false,00694970349902,false,,https://reverb.com/item/46627491-profile-adjustable-and-collapsible-keyboard-bench,,,46627491,,,,,false,,true,false
draft,false,Profile Electric Bass Guitar Gig Bag,,Brand New,0,B05TX,Profile,Profile Electric Bass Guitar Gig Bag, Profile Bass Guitar Gig Bag  Profile® 05 Series bags offer great value in a classic black design<p><br>Features:<br></p><ul><li>5mm foam padding</li><li>Deluxe Profile® zippers<br>Satin nylon lining</li><li><br>Adjustable shoulder straps and padded leatherette carrying handle</li><li><br>Dimesional zippered accessory pouch at the headstock with external safety reflector strip</li><li><br>Zippered storage front pouches for sheet music or books</li></ul>,,"","",35.99,accessories,,,https://rvb-img.reverb.com/image/upload/s--gq56esrc--/v1636583422/gbcovk0dxxaq5gpz88rr.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,20.50,false,00694970138032,false,,https://reverb.com/item/46627520-profile-electric-bass-guitar-gig-bag,,,46627520,,,,,false,,true,false
